,BC_Run_State,EquipCode,Equip_Work_Time_Total,bc1174,bc120,bc124,bc125,bc1304,bc_total_consumption,time
5626,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:06:41+08:00
5627,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:06:42+08:00
5628,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:06:43+08:00
5629,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:06:44+08:00
5630,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:06:45+08:00
5631,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:06:46+08:00
5632,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:06:47+08:00
5633,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:06:48+08:00
5634,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:06:49+08:00
5635,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:06:50+08:00
5636,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:06:51+08:00
5637,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:06:52+08:00
5638,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:06:53+08:00
5639,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:06:54+08:00
5640,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:06:55+08:00
5641,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:06:56+08:00
5642,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:06:57+08:00
5643,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:06:59+08:00
5644,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:01+08:00
5645,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:02+08:00
5646,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:03+08:00
5647,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:04+08:00
5648,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:05+08:00
5649,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:06+08:00
5650,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:07+08:00
5651,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:08+08:00
5652,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:09+08:00
5653,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:10+08:00
5654,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:11+08:00
5655,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:12+08:00
5656,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:13+08:00
5657,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:14+08:00
5658,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:15+08:00
5659,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:16+08:00
5660,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:17+08:00
5661,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:18+08:00
5662,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:19+08:00
5663,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:20+08:00
5664,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:21+08:00
5665,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:22+08:00
5666,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:23+08:00
5667,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:24+08:00
5668,12.0,19BC52303373,1.3,,,0.0,0.0,,58.0,2019-08-13T14:07:25+08:00
5669,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:26+08:00
5670,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:27+08:00
5671,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:28+08:00
5672,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:29+08:00
5673,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:30+08:00
5674,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:31+08:00
5675,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:32+08:00
5676,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:33+08:00
5677,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:34+08:00
5678,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:35+08:00
5679,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:36+08:00
5680,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:37+08:00
5681,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:38+08:00
5682,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:39+08:00
5683,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:40+08:00
5684,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:41+08:00
5685,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:42+08:00
5686,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:43+08:00
5687,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:44+08:00
5688,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:45+08:00
5689,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:46+08:00
5690,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:47+08:00
5691,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:48+08:00
5692,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:49+08:00
5693,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:50+08:00
5694,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:51+08:00
5695,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:53+08:00
5696,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:54+08:00
5697,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:56+08:00
5698,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:58+08:00
5699,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:07:59+08:00
5700,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:00+08:00
5701,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:01+08:00
5702,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:02+08:00
5703,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:03+08:00
5704,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:04+08:00
5705,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:05+08:00
5706,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:06+08:00
5707,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:07+08:00
5708,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:08+08:00
5709,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:09+08:00
5710,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:10+08:00
5711,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:11+08:00
5712,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:12+08:00
5713,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:13+08:00
5714,0.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:14+08:00
5715,0.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:15+08:00
5716,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:16+08:00
5717,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:17+08:00
5718,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:18+08:00
5719,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:19+08:00
5720,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:20+08:00
5721,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:21+08:00
5722,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:22+08:00
5723,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:23+08:00
5724,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:24+08:00
5725,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:25+08:00
5726,12.0,19BC52303373,1.3,,,0.0,0.0,,58.0,2019-08-13T14:08:26+08:00
5727,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:27+08:00
5728,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:28+08:00
5729,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:29+08:00
5730,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:30+08:00
5731,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:32+08:00
5732,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:33+08:00
5733,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:34+08:00
5734,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:35+08:00
5735,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:36+08:00
5736,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:37+08:00
5737,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:38+08:00
5738,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:39+08:00
5739,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:40+08:00
5740,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:41+08:00
5741,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:42+08:00
5742,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:43+08:00
5743,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:44+08:00
5744,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:45+08:00
5745,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:46+08:00
5746,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:47+08:00
5747,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:48+08:00
5748,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:49+08:00
5749,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:51+08:00
5750,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:52+08:00
5751,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:54+08:00
5752,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:55+08:00
5753,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:56+08:00
5754,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:57+08:00
5755,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:58+08:00
5756,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:08:59+08:00
5757,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:00+08:00
5758,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:01+08:00
5759,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:02+08:00
5760,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:03+08:00
5761,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:04+08:00
5762,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:05+08:00
5763,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:06+08:00
5764,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:07+08:00
5765,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:08+08:00
5766,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:09+08:00
5767,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:10+08:00
5768,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:11+08:00
5769,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:12+08:00
5770,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:13+08:00
5771,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:14+08:00
5772,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:15+08:00
5773,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:16+08:00
5774,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:17+08:00
5775,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:18+08:00
5776,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:19+08:00
5777,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:20+08:00
5778,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:21+08:00
5779,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:22+08:00
5780,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:23+08:00
5781,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:24+08:00
5782,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:25+08:00
5783,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:26+08:00
5784,12.0,19BC52303373,1.3,,,0.0,0.0,,59.0,2019-08-13T14:09:27+08:00
5785,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:28+08:00
5786,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:29+08:00
5787,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:30+08:00
5788,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:31+08:00
5789,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:32+08:00
5790,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:33+08:00
5791,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:34+08:00
5792,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:35+08:00
5793,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:37+08:00
5794,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:38+08:00
5795,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:39+08:00
5796,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:41+08:00
5797,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:42+08:00
5798,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:43+08:00
5799,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:44+08:00
5800,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:45+08:00
5801,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:46+08:00
5802,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:47+08:00
5803,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:48+08:00
5804,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:49+08:00
5805,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:50+08:00
5806,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:51+08:00
5807,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:52+08:00
5808,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:53+08:00
5809,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:54+08:00
5810,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:55+08:00
5811,0.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:56+08:00
5812,0.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:57+08:00
5813,0.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:58+08:00
5814,0.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:09:59+08:00
5815,0.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:00+08:00
5816,0.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:01+08:00
5817,0.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:03+08:00
5818,0.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:04+08:00
5819,0.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:05+08:00
5820,0.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:06+08:00
5821,0.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:07+08:00
5822,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:08+08:00
5823,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:09+08:00
5824,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:10+08:00
5825,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:11+08:00
5826,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:12+08:00
5827,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:13+08:00
5828,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:14+08:00
5829,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:15+08:00
5830,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:16+08:00
5831,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:17+08:00
5832,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:18+08:00
5833,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:19+08:00
5834,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:20+08:00
5835,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:21+08:00
5836,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:22+08:00
5837,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:23+08:00
5838,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:24+08:00
5839,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:25+08:00
5840,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:26+08:00
5841,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:27+08:00
5842,12.0,19BC52303373,1.3,,,0.0,0.0,,59.0,2019-08-13T14:10:29+08:00
5843,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:30+08:00
5844,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:31+08:00
5845,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:32+08:00
5846,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:34+08:00
5847,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:35+08:00
5848,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:36+08:00
5849,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:38+08:00
5850,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:39+08:00
5851,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:40+08:00
5852,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:41+08:00
5853,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:42+08:00
5854,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:43+08:00
5855,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:44+08:00
5856,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:45+08:00
5857,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:46+08:00
5858,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:47+08:00
5859,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:48+08:00
5860,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:49+08:00
5861,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:50+08:00
5862,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:51+08:00
5863,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:52+08:00
5864,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:53+08:00
5865,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:54+08:00
5866,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:55+08:00
5867,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:56+08:00
5868,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:57+08:00
5869,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:58+08:00
5870,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:10:59+08:00
5871,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:11:00+08:00
5872,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:11:01+08:00
5873,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:11:02+08:00
5874,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:11:03+08:00
5875,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:11:04+08:00
5876,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:11:05+08:00
5877,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:11:06+08:00
5878,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:11:07+08:00
5879,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:11:08+08:00
5880,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:11:09+08:00
5881,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:11:10+08:00
5882,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:11:11+08:00
5883,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:11:12+08:00
5884,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:11:13+08:00
5885,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:11:14+08:00
5886,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:11:15+08:00
5887,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:11:16+08:00
5888,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:11:17+08:00
5889,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:11:18+08:00
5890,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:11:19+08:00
5891,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:11:20+08:00
5892,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:11:21+08:00
5893,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:11:22+08:00
5894,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:11:23+08:00
5895,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:11:24+08:00
5896,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:11:25+08:00
5897,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:11:26+08:00
5898,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:11:28+08:00
5899,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:11:29+08:00
5900,12.0,19BC52303373,1.3,,,0.0,0.0,,59.0,2019-08-13T14:11:30+08:00
5901,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:11:31+08:00
5902,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:11:32+08:00
5903,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:11:33+08:00
5904,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:11:34+08:00
5905,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:11:35+08:00
5906,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:11:36+08:00
5907,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:11:37+08:00
5908,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:11:38+08:00
5909,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:11:39+08:00
5910,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:11:40+08:00
5911,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:11:41+08:00
5912,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:11:43+08:00
5913,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:11:44+08:00
5914,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:11:45+08:00
5915,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:11:46+08:00
5916,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:11:47+08:00
5917,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:11:48+08:00
5918,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:11:49+08:00
5919,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:11:50+08:00
5920,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:11:51+08:00
5921,12.0,19BC52303373,1.3,,,0.0,0.0,,,2019-08-13T14:11:52+08:00
